IPv,source_address,dest_address,transport_protocol,packet_size,timestamp
4,52.84.169.197,10.0.0.130,6,66,1570202725.435263
4,8.18.25.73,10.0.0.130,6,54,1570202725.493519
4,8.18.25.73,10.0.0.130,6,1514,1570202725.504392
4,10.0.0.130,8.18.25.73,6,66,1570202725.518324
4,8.18.25.73,10.0.0.130,6,1514,1570202725.528328
4,8.18.25.73,10.0.0.130,6,131,1570202725.537304
4,10.0.0.130,8.18.25.73,6,66,1570202725.545283
4,10.0.0.130,8.18.25.73,6,66,1570202725.55323
4,8.18.25.73,10.0.0.130,6,1514,1570202725.713637
4,10.0.0.130,8.18.25.73,6,66,1570202725.72261
4,8.18.25.73,10.0.0.130,6,1514,1570202725.732586
4,10.0.0.130,8.18.25.73,6,54,1570202725.739657
4,10.0.0.130,8.18.25.73,6,180,1570202725.748632
4,8.18.25.73,10.0.0.130,6,328,1570202725.960831
4,10.0.0.130,8.18.25.73,6,395,1570202725.991387
4,10.0.0.130,8.18.25.73,6,934,1570202726.002248
4,10.0.0.130,52.22.87.89,6,55,1570202726.011223
4,8.18.25.73,10.0.0.130,6,54,1570202726.16991
4,8.18.25.73,10.0.0.130,6,483,1570202726.178286
4,10.0.0.130,8.18.25.73,6,54,1570202726.186264
4,52.22.87.89,10.0.0.130,6,54,1570202726.243759
4,10.0.0.130,52.21.115.113,6,55,1570202726.708998
4,10.0.0.130,95.100.44.128,6,55,1570202726.974306
4,52.21.115.113,10.0.0.130,6,54,1570202727.000224
6,fe80::8542:ce77:1649:544,ff02::1:2,17,150,1570202727.012191
4,10.0.0.130,10.0.0.1,17,76,1570202727.071608
4,10.0.0.1,10.0.0.130,17,188,1570202727.08147
4,10.0.0.130,10.0.0.1,17,87,1570202727.093404
4,10.0.0.130,157.240.12.35,6,66,1570202727.101383
4,10.0.0.1,10.0.0.130,17,170,1570202727.110359
4,10.0.0.130,10.0.0.1,17,87,1570202727.119334
4,10.0.0.1,10.0.0.130,17,182,1570202727.130306
4,95.100.44.128,10.0.0.130,6,66,1570202727.138284
4,157.240.12.35,10.0.0.130,6,66,1570202727.196703
4,10.0.0.130,157.240.12.35,6,54,1570202727.204682
4,10.0.0.130,157.240.12.35,6,571,1570202727.213691
4,10.0.0.130,52.22.87.89,6,55,1570202727.22167
4,157.240.12.35,10.0.0.130,6,54,1570202727.279714
4,157.240.12.35,10.0.0.130,6,1454,1570202727.288725
4,157.240.12.35,10.0.0.130,6,1454,1570202727.296668
4,157.240.12.35,10.0.0.130,6,405,1570202727.304681
4,10.0.0.130,157.240.12.35,6,54,1570202727.313624
4,10.0.0.130,157.240.12.35,6,118,1570202727.321641
4,10.0.0.130,157.240.12.35,6,224,1570202727.329581
4,10.0.0.130,157.240.12.35,6,397,1570202727.337559
4,157.240.12.35,10.0.0.130,6,54,1570202727.39568
4,157.240.12.35,10.0.0.130,6,128,1570202727.404687
4,157.240.12.35,10.0.0.130,6,98,1570202727.412634
4,10.0.0.130,157.240.12.35,6,54,1570202727.420645
4,10.0.0.130,157.240.12.35,6,85,1570202727.428906
4,52.22.87.89,10.0.0.130,6,54,1570202727.436884
4,157.240.12.35,10.0.0.130,6,54,1570202727.545168
4,157.240.12.35,10.0.0.130,6,434,1570202727.553178
4,10.0.0.130,157.240.12.35,6,54,1570202727.561156
6,fe80::8542:ce77:1649:544,ff02::1:2,17,150,1570202727.926097
4,13.35.115.64,10.0.0.130,6,66,1570202729.554
6,fe80::8542:ce77:1649:544,ff02::1:2,17,150,1570202730.070396
6,fe80::8542:ce77:1649:544,ff02::1:2,17,150,1570202734.071495
4,200.147.41.244,10.0.0.130,6,85,1570202734.888163
4,10.0.0.130,200.147.41.244,6,66,1570202734.896142
4,200.147.41.244,10.0.0.130,6,107,1570202734.905119
4,200.147.41.244,10.0.0.130,6,54,1570202734.91313
4,10.0.0.130,200.147.41.244,6,66,1570202734.920111
4,10.0.0.130,200.147.41.244,6,54,1570202734.930054
4,10.0.0.130,200.147.41.244,6,100,1570202734.938031
4,10.0.0.130,200.147.41.244,6,85,1570202734.947007
4,10.0.0.130,200.147.41.244,6,54,1570202734.955021
4,200.147.41.244,10.0.0.130,6,54,1570202734.969976
4,200.147.41.244,10.0.0.130,6,54,1570202734.977924
4,200.147.41.244,10.0.0.130,6,54,1570202734.985939
4,10.0.0.130,52.84.169.197,6,55,1570202735.448982
4,52.84.169.197,10.0.0.130,6,66,1570202735.561538
4,10.0.0.130,52.22.87.89,6,55,1570202736.235391
4,52.22.87.89,10.0.0.130,6,54,1570202736.448397
6,fe80::11f8:59af:bf4e:fa8a,ff02::c,17,718,1570202736.828978
4,10.0.0.111,239.255.255.250,17,698,1570202736.838925
4,10.0.0.130,52.21.115.113,6,55,1570202736.948889
4,10.0.0.130,95.100.44.128,6,55,1570202737.117682
4,10.0.0.111,239.255.255.250,17,698,1570202737.141564
6,fe80::11f8:59af:bf4e:fa8a,ff02::c,17,718,1570202737.154527
4,10.0.0.136,224.0.0.251,17,136,1570202737.163596
4,10.0.0.111,239.255.255.250,17,698,1570202737.171568
4,52.21.115.113,10.0.0.130,6,54,1570202737.186537
4,95.100.44.128,10.0.0.130,6,66,1570202737.195466
6,fe80::11f8:59af:bf4e:fa8a,ff02::c,17,718,1570202737.454264
4,10.0.0.130,52.22.87.89,6,55,1570202737.463253
4,52.22.87.89,10.0.0.130,6,54,1570202737.725542
4,10.0.0.111,239.255.255.250,17,698,1570202737.734532
6,fe80::11f8:59af:bf4e:fa8a,ff02::c,17,718,1570202737.744491
4,3.214.239.133,10.0.0.130,6,85,1570202738.310827
4,3.214.239.133,10.0.0.130,6,54,1570202738.320801
4,10.0.0.130,3.214.239.133,6,54,1570202738.328809
6,fe80::11f8:59af:bf4e:fa8a,ff02::c,17,718,1570202738.944873
4,10.0.0.111,239.255.255.250,17,698,1570202740.220581
6,fe80::11f8:59af:bf4e:fa8a,ff02::c,17,718,1570202741.143354
6,fe80::8542:ce77:1649:544,ff02::1:2,17,150,1570202742.043488
4,10.0.0.111,239.255.255.250,17,698,1570202742.054145
6,fe80::11f8:59af:bf4e:fa8a,ff02::c,17,718,1570202742.974367
4,10.0.0.130,172.24.101.112,6,66,1570202743.38752
4,172.217.30.78,10.0.0.130,6,106,1570202744.051333
4,172.217.30.78,10.0.0.130,6,85,1570202744.061267
4,172.217.30.78,10.0.0.130,6,93,1570202744.069246
4,10.0.0.130,172.217.30.78,6,54,1570202744.077224
4,10.0.0.130,172.217.30.78,6,93,1570202744.086201
4,172.217.30.78,10.0.0.130,6,54,1570202744.144551
4,10.0.0.130,172.217.30.78,6,541,1570202745.016704
4,10.0.0.141,239.255.255.250,17,215,1570202745.124757
4,172.217.30.78,10.0.0.130,6,54,1570202745.133702
4,172.217.30.78,10.0.0.130,6,260,1570202745.343868
4,172.217.30.78,10.0.0.130,6,106,1570202745.351845
4,10.0.0.130,172.217.30.78,6,54,1570202745.362849
4,10.0.0.1,239.255.255.250,17,272,1570202745.421659
4,10.0.0.1,239.255.255.250,17,344,1570202745.430635
4,10.0.0.1,239.255.255.250,17,340,1570202745.437618
4,10.0.0.1,239.255.255.250,17,320,1570202745.446592
4,10.0.0.1,239.255.255.250,17,352,1570202745.454603
4,10.0.0.1,239.255.255.250,17,334,1570202745.463579
4,10.0.0.1,239.255.255.250,17,336,1570202745.471527
4,10.0.0.1,239.255.255.250,17,336,1570202745.480533
4,10.0.0.130,52.84.169.197,6,55,1570202745.538397
4,52.84.169.197,10.0.0.130,6,66,1570202745.648054
4,10.0.0.141,239.255.255.250,17,215,1570202746.011169
4,13.35.115.64,10.0.0.130,6,66,1570202746.222512
4,10.0.0.130,172.24.101.112,6,66,1570202746.383083
4,10.0.0.130,52.22.87.89,6,55,1570202746.492896
4,52.22.87.89,10.0.0.130,6,54,1570202746.652268
4,10.0.0.141,239.255.255.250,17,215,1570202746.931822
4,10.0.0.130,10.0.0.1,17,78,1570202747.143655
4,10.0.0.130,34.205.213.1,6,363,1570202747.151618
4,10.0.0.1,10.0.0.130,17,407,1570202747.162581
4,10.0.0.130,10.0.0.1,17,78,1570202747.172531
4,10.0.0.1,10.0.0.130,17,407,1570202747.184497
4,10.0.0.130,10.0.0.1,17,78,1570202747.196468
4,10.0.0.1,10.0.0.130,17,165,1570202747.204446
4,10.0.0.130,52.21.115.113,6,55,1570202747.213421
4,10.0.0.130,95.100.44.128,6,55,1570202747.224432
4,95.100.44.128,10.0.0.130,6,66,1570202747.283234
4,34.205.213.1,10.0.0.130,6,242,1570202747.392194
4,34.205.213.1,10.0.0.130,6,92,1570202747.400205
4,10.0.0.130,34.205.213.1,6,54,1570202747.409183
4,52.21.115.113,10.0.0.130,6,54,1570202747.417163
4,10.0.0.125,255.255.255.255,17,175,1570202747.579216
4,10.0.0.125,10.0.0.255,17,175,1570202747.603065
4,10.0.0.130,52.22.87.89,6,55,1570202747.716205
4,52.22.87.89,10.0.0.130,6,54,1570202747.943547
4,10.0.0.141,239.255.255.250,17,215,1570202748.156414
4,10.0.0.130,172.24.101.112,6,66,1570202752.407501
4,10.0.0.158,239.255.255.250,17,215,1570202752.772877
4,10.0.0.158,239.255.255.250,17,215,1570202753.694635
4,10.0.0.158,239.255.255.250,17,215,1570202754.917581
4,10.0.0.187,224.0.0.251,17,154,1570202755.533348
6,fe80::18df:7cc0:2d0b:7258,ff02::fb,17,174,1570202755.541295
4,10.0.0.130,52.84.169.197,6,55,1570202755.600138
4,52.84.169.197,10.0.0.130,6,66,1570202755.710841
4,10.0.0.158,239.255.255.250,17,215,1570202755.872073
4,10.0.0.187,224.0.0.251,17,154,1570202756.456128
6,fe80::18df:7cc0:2d0b:7258,ff02::fb,17,174,1570202756.464109
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202756.474083
4,10.0.0.158,239.255.255.250,17,698,1570202756.482059
4,10.0.0.130,52.22.87.89,6,55,1570202756.693494
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202756.8032
4,10.0.0.158,239.255.255.250,17,698,1570202756.812176
6,fe80::4174:87e6:bf4d:18a2,ff02::1:ff4a:ef04,58,86,1570202756.820157
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202756.82913
4,52.22.87.89,10.0.0.130,6,54,1570202756.887974
4,10.0.0.136,224.0.0.251,17,136,1570202757.098381
4,10.0.0.158,239.255.255.250,17,698,1570202757.11018
4,10.0.0.130,95.100.44.128,6,55,1570202757.271771
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202757.38305
4,10.0.0.130,52.21.115.113,6,55,1570202757.391979
4,52.21.115.113,10.0.0.130,6,54,1570202757.653704
4,10.0.0.130,52.22.87.89,6,55,1570202757.916109
6,fe80::8542:ce77:1649:544,ff02::1:2,17,150,1570202758.129237
4,10.0.0.158,239.255.255.250,17,698,1570202758.157199
4,52.22.87.89,10.0.0.130,6,54,1570202758.17116
4,10.0.0.130,95.100.44.128,6,55,1570202758.280962
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202758.339837
4,95.100.44.128,10.0.0.130,6,66,1570202758.35178
4,10.0.0.187,224.0.0.251,17,154,1570202759.529298
6,fe80::18df:7cc0:2d0b:7258,ff02::fb,17,174,1570202759.537245
4,10.0.0.158,239.255.255.250,17,698,1570202759.849465
4,10.0.0.130,172.217.29.3,6,93,1570202760.059741
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202760.168421
4,172.217.29.3,10.0.0.130,6,93,1570202760.179418
4,10.0.0.130,172.217.29.3,6,54,1570202760.238266
4,10.0.0.141,10.0.0.255,17,92,1570202761.060565
4,10.0.0.141,10.0.0.255,17,92,1570202761.690905
6,fe80::3523:2d77:f24a:ef04,ff02::c,17,718,1570202762.003763
4,10.0.0.141,10.0.0.255,17,92,1570202762.624487
4,10.0.0.158,239.255.255.250,17,698,1570202763.869497
4,10.0.0.130,52.84.169.197,6,55,1570202765.699298
4,52.84.169.197,10.0.0.130,6,66,1570202765.81043
4,10.0.0.130,52.22.87.89,6,55,1570202766.897991
4,10.0.0.141,10.0.0.255,17,92,1570202766.90744
4,52.22.87.89,10.0.0.130,6,54,1570202767.117347
4,10.0.0.130,52.21.115.113,6,55,1570202767.634248
4,10.0.0.141,10.0.0.255,17,92,1570202767.848193
4,52.21.115.113,10.0.0.130,6,54,1570202767.872159
4,10.0.0.130,52.22.87.89,6,55,1570202768.189272
4,10.0.0.130,95.100.44.128,6,55,1570202768.35084
4,52.22.87.89,10.0.0.130,6,54,1570202768.409715
4,95.100.44.128,10.0.0.130,6,66,1570202768.417662
4,10.0.0.187,224.0.0.251,17,112,1570202768.477612
6,fe80::18df:7cc0:2d0b:7258,ff02::fb,17,132,1570202768.486562
4,10.0.0.141,10.0.0.255,17,92,1570202768.500527
4,10.0.0.187,224.0.0.251,17,112,1570202769.370808
6,fe80::18df:7cc0:2d0b:7258,ff02::fb,17,132,1570202769.379786
4,10.0.0.130,187.18.61.103,6,100,1570202771.110184
4,10.0.0.130,172.217.29.2,6,93,1570202771.120769
4,10.0.0.130,13.35.115.3,6,100,1570202771.128
4,10.0.0.130,200.147.41.244,6,100,1570202771.136975
4,172.217.30.78,10.0.0.130,6,106,1570202771.194683
4,187.18.61.103,10.0.0.130,6,100,1570202771.203555
4,172.217.29.2,10.0.0.130,6,54,1570202771.212531
4,172.217.29.2,10.0.0.130,6,93,1570202771.22055
4,200.147.41.244,10.0.0.130,6,54,1570202771.227639
4,200.147.41.244,10.0.0.130,6,100,1570202771.235617
4,10.0.0.187,224.0.0.251,17,130,1570202771.244585
6,fe80::18df:7cc0:2d0b:7258,ff02::fb,17,150,1570202771.253566
4,10.0.0.130,187.18.61.103,6,54,1570202771.261504
4,10.0.0.130,172.217.30.78,6,54,1570202771.269482
4,10.0.0.130,172.217.29.2,6,54,1570202771.276804
4,10.0.0.130,200.147.41.244,6,54,1570202771.285479
4,13.35.115.3,10.0.0.130,6,54,1570202771.293457
4,13.35.115.3,10.0.0.130,6,100,1570202771.301436
4,10.0.0.130,13.35.115.3,6,54,1570202771.310412
4,10.0.0.141,10.0.0.255,17,92,1570202771.520214
4,10.0.0.1,239.255.255.250,17,380,1570202771.548102
4,10.0.0.1,239.255.255.250,17,325,1570202771.561067
4,10.0.0.1,239.255.255.250,17,316,1570202771.570042
4,10.0.0.130,13.32.83.27,6,100,1570202772.084765
4,10.0.0.130,172.217.172.142,6,93,1570202772.093742
4,10.0.0.130,200.147.4.55,6,100,1570202772.102718
4,10.0.0.130,13.35.115.64,6,100,1570202772.110697
4,10.0.0.187,224.0.0.251,17,130,1570202772.119672
6,fe80::18df:7cc0:2d0b:7258,ff02::fb,17,150,1570202772.128649
4,10.0.0.141,10.0.0.255,17,92,1570202772.137624
4,172.217.172.142,10.0.0.130,6,54,1570202772.196502
4,172.217.172.142,10.0.0.130,6,93,1570202772.205474
4,200.147.4.55,10.0.0.130,6,54,1570202772.21342
4,200.147.4.55,10.0.0.130,6,100,1570202772.222435
4,10.0.0.130,172.217.172.142,6,54,1570202772.230377
4,10.0.0.130,200.147.4.55,6,54,1570202772.239353
4,13.35.115.64,10.0.0.130,6,54,1570202772.299236
4,13.32.83.27,10.0.0.130,6,100,1570202772.308168
4,13.35.115.64,10.0.0.130,6,100,1570202772.316179
4,10.0.0.130,13.32.83.27,6,54,1570202772.323511
4,10.0.0.130,13.35.115.64,6,54,1570202772.332534
4,10.0.0.187,224.0.0.251,17,112,1570202772.441796
6,fe80::18df:7cc0:2d0b:7258,ff02::fb,17,132,1570202772.450741
4,10.0.0.141,10.0.0.255,17,92,1570202773.069893
4,10.0.0.130,200.147.36.68,6,100,1570202773.078871
4,10.0.0.130,172.217.29.131,6,93,1570202773.08688
4,172.217.29.131,10.0.0.130,6,54,1570202773.197702
4,172.217.29.131,10.0.0.130,6,93,1570202773.206561
4,200.147.36.68,10.0.0.130,6,54,1570202773.214539
4,200.147.36.68,10.0.0.130,6,100,1570202773.222518
4,10.0.0.130,172.217.29.131,6,54,1570202773.230487
4,10.0.0.130,200.147.36.68,6,54,1570202773.238444
4,10.0.0.130,200.147.4.55,6,100,1570202774.110286
4,10.0.0.130,13.35.115.3,6,100,1570202774.118264
4,10.0.0.130,13.35.115.64,6,100,1570202774.126243
4,200.147.4.55,10.0.0.130,6,54,1570202774.185089
4,200.147.4.55,10.0.0.130,6,100,1570202774.193069
4,10.0.0.130,200.147.4.55,6,54,1570202774.251237
4,10.0.0.125,239.255.255.250,17,215,1570202774.309615
4,10.0.0.125,239.255.255.250,17,222,1570202774.320585
4,13.35.115.64,10.0.0.130,6,100,1570202774.330558
4,13.35.115.3,10.0.0.130,6,100,1570202774.339538
4,10.0.0.130,13.35.115.64,6,54,1570202774.348478
4,10.0.0.130,13.35.115.3,6,54,1570202774.356457
4,10.0.0.130,13.226.42.12,6,100,1570202775.076769
4,10.0.0.130,13.227.114.194,6,100,1570202775.088731
4,10.0.0.130,13.32.83.118,6,100,1570202775.096709
4,10.0.0.130,172.217.172.142,6,93,1570202775.105292
4,10.0.0.130,200.147.160.22,6,100,1570202775.113211
4,13.227.114.194,10.0.0.130,6,100,1570202775.171262
4,172.217.172.142,10.0.0.130,6,54,1570202775.181239
4,172.217.172.142,10.0.0.130,6,93,1570202775.190258
4,200.147.160.22,10.0.0.130,6,54,1570202775.19724
4,200.147.160.22,10.0.0.130,6,100,1570202775.20522
4,10.0.0.130,13.227.114.194,6,54,1570202775.214154
4,10.0.0.130,172.217.172.142,6,54,1570202775.223181
4,10.0.0.130,200.147.160.22,6,54,1570202775.232103
4,13.226.42.12,10.0.0.130,6,100,1570202775.289176
4,13.32.83.118,10.0.0.130,6,100,1570202775.298151
4,10.0.0.187,224.0.0.251,17,130,1570202775.306129
6,fe80::18df:7cc0:2d0b:7258,ff02::fb,17,150,1570202775.314109
4,10.0.0.125,239.255.255.250,17,215,1570202775.322086
4,10.0.0.130,13.226.42.12,6,54,1570202775.330118
4,10.0.0.130,13.32.83.118,6,54,1570202775.338044
4,10.0.0.125,239.255.255.250,17,222,1570202775.498616
4,10.0.0.1,239.255.255.250,17,344,1570202775.557453
4,10.0.0.1,239.255.255.250,17,336,1570202775.567427
4,10.0.0.1,239.255.255.250,17,336,1570202775.574622
4,10.0.0.130,52.84.169.197,6,55,1570202775.835626
4,52.84.169.197,10.0.0.130,6,66,1570202775.894468
4,10.0.0.130,151.101.94.202,6,100,1570202776.104155
4,10.0.0.130,64.233.186.155,6,93,1570202776.113132
4,10.0.0.125,239.255.255.250,17,215,1570202776.122108
4,151.101.94.202,10.0.0.130,6,54,1570202776.180973
4,151.101.94.202,10.0.0.130,6,100,1570202776.191323
4,10.0.0.130,151.101.94.202,6,54,1570202776.251867
4,64.233.186.155,10.0.0.130,6,93,1570202776.262773
4,10.0.0.130,64.233.186.155,6,54,1570202776.27275
4,10.0.0.125,239.255.255.250,17,222,1570202776.435408
4,52.22.87.89,10.0.0.130,6,85,1570202776.765577
4,10.0.0.130,52.22.87.89,6,85,1570202776.798477
4,10.0.0.130,52.22.87.89,6,54,1570202776.806456
4,52.21.115.113,10.0.0.130,6,85,1570202776.81544
4,10.0.0.130,52.21.115.113,6,85,1570202776.823365
4,10.0.0.130,52.21.115.113,6,54,1570202776.853371
4,52.22.87.89,10.0.0.130,6,54,1570202777.012872
4,52.22.87.89,10.0.0.130,6,54,1570202777.020851
4,52.22.87.89,10.0.0.130,6,54,1570202777.029825
4,52.21.115.113,10.0.0.130,6,54,1570202777.037803
4,52.21.115.113,10.0.0.130,6,54,1570202777.045751
4,10.0.0.130,52.21.115.113,6,54,1570202777.05476
4,10.0.0.130,172.217.162.110,6,93,1570202777.113752
4,10.0.0.130,147.75.197.59,6,100,1570202777.12272
4,10.0.0.130,216.58.202.4,6,93,1570202777.13191
4,10.0.0.130,172.217.172.195,6,93,1570202777.138891
4,216.58.202.4,10.0.0.130,6,54,1570202777.19775
4,216.58.202.4,10.0.0.130,6,93,1570202777.207594
4,172.217.162.110,10.0.0.130,6,54,1570202777.219562
4,172.217.162.110,10.0.0.130,6,93,1570202777.228537
4,172.217.172.195,10.0.0.130,6,54,1570202777.236516
4,172.217.172.195,10.0.0.130,6,93,1570202777.244494
4,10.0.0.130,216.58.202.4,6,54,1570202777.252473
4,10.0.0.130,172.217.162.110,6,54,1570202777.265439
4,10.0.0.130,172.217.172.195,6,54,1570202777.273628
4,147.75.197.59,10.0.0.130,6,54,1570202777.33192
4,10.0.0.125,239.255.255.250,17,222,1570202777.429693
4,10.0.0.125,255.255.255.255,17,175,1570202777.692112
4,52.22.87.89,10.0.0.130,6,54,1570202777.70053
4,10.0.0.130,52.22.87.89,6,54,1570202777.707934
4,52.22.87.89,10.0.0.130,6,85,1570202777.765624
4,10.0.0.130,52.22.87.89,6,85,1570202777.773605
4,10.0.0.130,52.22.87.89,6,54,1570202777.782089
4,52.22.87.89,10.0.0.130,6,54,1570202777.992347
4,52.22.87.89,10.0.0.130,6,54,1570202778.001322
4,10.0.0.130,52.22.87.89,6,54,1570202778.008303
4,147.75.197.59,10.0.0.130,6,100,1570202778.067147
4,10.0.0.130,147.75.78.123,6,100,1570202778.075126
4,10.0.0.130,147.75.197.59,6,54,1570202778.135993
4,147.75.78.123,10.0.0.130,6,54,1570202778.346819
4,147.75.78.123,10.0.0.130,6,100,1570202778.354798
4,10.0.0.130,147.75.78.123,6,54,1570202778.362776
4,10.0.0.130,95.100.44.128,6,55,1570202778.42165
4,95.100.44.128,10.0.0.130,6,66,1570202778.530584
4,10.0.0.163,239.255.255.250,2,46,1570202780.461749
4,10.0.0.163,239.255.255.250,17,171,1570202780.471853
4,10.0.0.163,239.255.255.250,17,171,1570202780.479832
4,10.0.0.163,239.255.255.250,17,169,1570202780.48781
4,10.0.0.163,239.255.255.250,17,169,1570202780.495993
4,10.0.0.163,239.255.255.250,17,169,1570202780.51594
4,10.0.0.163,239.255.255.250,17,169,1570202780.524506
4,10.0.0.163,239.255.255.250,17,169,1570202780.532485
4,10.0.0.163,239.255.255.250,17,166,1570202780.541462
4,10.0.0.163,239.255.255.250,17,166,1570202780.549837
4,10.0.0.163,239.255.255.250,17,166,1570202780.557922
4,10.0.0.163,239.255.255.250,17,166,1570202780.565897
4,10.0.0.163,239.255.255.250,17,166,1570202780.57288
4,10.0.0.141,10.0.0.255,17,92,1570202780.580859
4,10.0.0.141,10.0.0.255,17,92,1570202781.365927
4,10.0.0.141,10.0.0.255,17,92,1570202781.982818
4,10.0.0.141,10.0.0.255,17,92,1570202782.901727
4,10.0.0.130,13.226.42.26,6,100,1570202783.113206
4,10.0.0.130,147.75.196.67,6,100,1570202783.121171
4,10.0.0.130,157.240.12.16,6,93,1570202783.129143
4,157.240.12.16,10.0.0.130,6,54,1570202783.188007
4,157.240.12.16,10.0.0.130,6,93,1570202783.19697
4,10.0.0.130,157.240.12.16,6,54,1570202783.254826
4,13.226.42.26,10.0.0.130,6,100,1570202783.314484
4,147.75.196.67,10.0.0.130,6,100,1570202783.323463
4,10.0.0.130,13.226.42.26,6,54,1570202783.331708
4,10.0.0.130,147.75.196.67,6,54,1570202783.388838
4,10.0.0.130,172.18.103.42,6,66,1570202783.399437
4,10.0.0.141,10.0.0.255,17,92,1570202783.509414
4,10.0.0.130,157.240.12.16,6,93,1570202784.09239
4,10.0.0.141,10.0.0.255,17,92,1570202784.106349
4,157.240.12.16,10.0.0.130,6,54,1570202784.215101
4,157.240.12.16,10.0.0.130,6,93,1570202784.226049
4,10.0.0.130,157.240.12.16,6,54,1570202784.283863
4,10.0.0.163,239.255.255.250,2,46,1570202785.36319
4,10.0.0.130,52.84.169.197,6,55,1570202785.939935
4,10.0.0.130,10.0.0.1,17,91,1570202785.998763
4,52.84.169.197,10.0.0.130,6,66,1570202786.008738
4,10.0.0.1,10.0.0.130,17,310,1570202786.01871
4,10.0.0.130,40.119.2.214,6,66,1570202786.027686
4,10.0.0.130,157.240.12.35,6,93,1570202786.087525
4,157.240.12.35,10.0.0.130,6,54,1570202786.197066
4,157.240.12.35,10.0.0.130,6,93,1570202786.20993
4,10.0.0.130,157.240.12.35,6,54,1570202786.221897
4,40.119.2.214,10.0.0.130,6,66,1570202786.282764
4,10.0.0.130,40.119.2.214,6,54,1570202786.291708
4,10.0.0.130,40.119.2.214,6,306,1570202786.300685
4,10.0.0.130,172.18.103.42,6,66,1570202786.41039
4,40.119.2.214,10.0.0.130,6,1514,1570202786.520142
4,10.0.0.130,40.119.2.214,6,54,1570202786.529074
4,40.119.2.214,10.0.0.130,6,1514,1570202786.538052
4,40.119.2.214,10.0.0.130,6,827,1570202786.550019
4,10.0.0.130,40.119.2.214,6,54,1570202786.558995
4,10.0.0.130,40.119.2.214,6,54,1570202786.568968
4,10.0.0.130,40.119.2.214,6,147,1570202786.576981
4,10.0.0.130,40.119.2.214,6,141,1570202786.58692
4,10.0.0.130,40.119.2.214,6,202,1570202786.595896
4,40.119.2.214,10.0.0.130,6,54,1570202786.755814
4,40.119.2.214,10.0.0.130,6,105,1570202786.77775
4,40.119.2.214,10.0.0.130,6,123,1570202786.793707
4,10.0.0.130,40.119.2.214,6,54,1570202786.804676
4,10.0.0.130,40.119.2.214,6,54,1570202786.813651
4,10.0.0.130,40.119.2.214,6,92,1570202786.82163
4,40.119.2.214,10.0.0.130,6,179,1570202786.829609
4,10.0.0.130,40.119.2.214,6,54,1570202786.838591
4,8.18.25.73,10.0.0.130,6,85,1570202786.85554
4,10.0.0.130,8.18.25.73,6,85,1570202786.865512
4,8.18.25.73,10.0.0.130,6,54,1570202786.872494
4,10.0.0.130,8.18.25.73,6,54,1570202786.881502
4,10.0.0.130,8.18.25.73,6,54,1570202786.88845
4,40.119.2.214,10.0.0.130,6,54,1570202787.048996
4,8.18.25.73,10.0.0.130,6,54,1570202787.072921
4,10.0.0.130,95.100.44.128,6,55,1570202788.502902
4,95.100.44.128,10.0.0.130,6,66,1570202788.616069
4,10.0.0.141,10.0.0.255,17,92,1570202789.35236
4,10.0.0.163,239.255.255.250,2,46,1570202789.96759
6,fe80::8542:ce77:1649:544,ff02::1:2,17,150,1570202789.979556
4,10.0.0.141,10.0.0.255,17,92,1570202790.242943
4,10.0.0.130,52.84.169.197,6,85,1570202790.308664
4,10.0.0.130,52.84.169.197,6,54,1570202790.316642
4,52.84.169.197,10.0.0.130,6,54,1570202790.425149
4,52.84.169.197,10.0.0.130,6,54,1570202790.434019
4,10.0.0.130,52.84.169.197,6,54,1570202790.442995
4,52.84.169.197,10.0.0.130,6,54,1570202790.450974
4,10.0.0.141,10.0.0.255,17,92,1570202790.864017
4,10.0.0.163,224.0.0.2,2,46,1570202791.177833
4,10.0.0.158,239.255.255.250,2,46,1570202791.796591
4,10.0.0.111,239.255.255.250,2,46,1570202791.818532
4,10.0.0.130,10.0.0.1,17,78,1570202792.33884
4,10.0.0.130,34.205.213.1,6,363,1570202792.347816
4,10.0.0.1,10.0.0.130,17,165,1570202792.356825
4,10.0.0.111,239.255.255.250,17,215,1570202792.415633
4,10.0.0.141,10.0.0.255,17,92,1570202792.423612
4,10.0.0.130,172.18.103.42,6,66,1570202792.431592
4,34.205.213.1,10.0.0.130,6,242,1570202792.540985
4,34.205.213.1,10.0.0.130,6,92,1570202792.548861
4,10.0.0.130,34.205.213.1,6,54,1570202792.55684
4,10.0.0.158,239.255.255.250,2,46,1570202792.717279
4,10.0.0.111,239.255.255.250,2,46,1570202792.728228
4,10.0.0.125,10.0.0.255,17,92,1570202793.039174
4,10.0.0.111,239.255.255.250,17,215,1570202793.351479
4,10.0.0.125,10.0.0.255,17,92,1570202793.663404
4,10.0.0.130,10.0.0.1,17,97,1570202794.095246
4,10.0.0.1,10.0.0.130,17,311,1570202794.105218
4,10.0.0.130,40.79.65.78,6,66,1570202794.113198
